-3.44,-3.7173,-3.887,-4.2344,-5.2076,-8.764799999999999,-10.0744,-10.3022,-13.5138,-20.1186,-19.3435,-19.1405,-10.18,-20.4645,-25.6682,-24.851,-11.42,-13.6326,-22.9696,-31.8699,-30.5758,-43.6753,-52.5155,-59.9063,-60.0161,-57.8391,-57.1365,-54.1086,-60.6428,-56.9628,-122.9198,-122.2796,-20.6597,163.6621,399.1846,545.6847,372.8496,-42.1846,-165.6363,-151.3108,-113.3977,-67.5168,-35.7044,-19.8348,-22.6421,-17.6154,-14.0978,-9.365600000000001,-6.8617,-5.3908,-3.5828,-2.1338,0.202,0.1708,1.5805,2.0588,2.995,4.4293,3.2216,4.4
-9.84,-10.1605,-1.8983,17.4538,50.9865,84.9179,71.2039,-9.898199999999999,-47.654,-53.1904,-48.5173,-35.0307,-22.3961,-15.0073,-20.6352,-19.3286,-18.6327,-14.9309,-13.2249,-12.5997,-10.1919,-7.4166,0.8609,0.8941,10.1566,16.1191,28.084,48.2059,38.7716,54.9641,56.9628,102.3968,111.1686,119.115,124.2118,132.0354,117.1302,99.0047,71.69329999999999,33.7117,6.6705,-10.4407,-18.8259,-18.6327,-24.851,-25.6682,-23.1931,-20.7673,-21.3073,-18.0751,-16.2603,-12.5655,-11.1102,-9.049899999999999,-7.0406,-5.6921,-5.2671,-4.6101,-4.3781,-3.92
4.56,8.5084,10.2146,12.7031,15.8651,20.547,22.3686,23.2304,20.6264,11.8507,2.854,-5.4171,-11.8088,-14.0978,-22.6484,-28.1645,-30.6537,-33.1077,-41.0669,-42.2462,-46.2556,-43.6753,-47.3501,-47.3886,-45.2429,-44.5646,-49.3891,-50.1735,-52.6896,-48.9681,-48.9681,-46.7247,-42.3031,-51.326,-52.15,-45.2429,-42.0238,-37.0192,-37.0828,-27.4398,-14.0821,-7.6565,-9.7376,-12.6221,-19.3286,-20.6352,-26.8313,-24.8393,-22.0296,-20.6119,-18.4651,-15.4105,-13.1303,-9.391400000000001,-7.9027,-11.0208,-14.3555,-9.491400000000001,5.039,22.96
-3.92,-3.8825,-3.887,-5.4737,-6.6609,-7.0406,-8.025399999999999,-8.686199999999999,-10.6688,-9.645899999999999,-6.025,-3.9725,-6.108,-9.5501,-17.6154,-22.6421,-35.4622,-39.5994,-42.459,-48.1755,-52.5276,-53.564,-55.9592,-49.1768,-50.7828,-86.2846,-134.6096,-103.2983,60.6428,286.8129,524.6577,587.5388,97.3955,-153.9779,-190.5846,-154.1952,-118.9184,-68.0119,-42.0271,-39.9837,-37.7992,-28.538,-24.0193,-22.239,-16.0151,-13.5891,-7.731,-5.2936,-3.2503,-0.9513,1.9292,2.6079,4.2421,5.9763,7.3279,8.1142,8.365399999999999,9.129799999999999,9.3345,9.52
42,48.8201,8.949,-16.4211,-24.3427,-23.9954,-22.7101,-15.9583,-12.0913,-14.0555,-16.1724,-14.8068,-15.0665,-16.8264,-14.5957,-14.9106,-10.2179,-8.4392,-6.2644,-2.2235,5.488,9.0647,18.0791,31.2943,47.0895,63.5282,78.44159999999999,99.3631,112.3382,118.9224,116.9237,120.2914,97.3955,59.0733,25.6009,-2.77,-20.5648,-33.5755,-45.3234,-39.9837,-40.7639,-45.2432,-42.1961,-41.4727,-33.687,-31.7078,-27.7408,-24.8393,-19.1405,-16.8066,-15.1579,-12.0913,-10.3022,-7.6839,-6.7532,-5.6921,-4.854,-3.3446,-3.7173,-3.76
9.359999999999999,9.9953,8.949,6.2999,3.2699,-0.4311,-3.9273,-7.8782,-13.0397,-14.0555,-17.4409,-23.4742,-26.4681,-31.3789,-30.7012,-34.7915,-36.6643,-39.5994,-36.8906,-39.2816,-43.1196,-42.0271,-43.9064,-40.2356,-43.3962,-44.5646,-45.5155,-36.4003,-44.7365,-46.9694,-38.9746,-30.8184,-26.5624,-20.3367,-14.2227,-10.1566,-20.5648,-28.41,-23.8978,-39.9837,-46.6932,-52.2037,-44.7927,-40.2706,-35.896,-30.7012,-34.1075,-24.8393,-32.8638,-41.541,-31.6937,13.5138,59.5911,91.6942,89.5158,12.4741,-18.0735,-17.8077,-14.1256,-11.28
-3.12,-2.5608,-2.4406,-2.1688,-1.8166,-1.5805,-3.9273,-6.6661,-6.8755,-14.0555,-19.9777,-27.0856,-28.0969,-30.4694,-32.7144,-33.687,-45.079,-39.5994,-63.3405,-97.0921,-90.1593,46.9715,253.9686,480.1444,575.2311,97.6627,-169.4726,-193.8073,-169.9985,-140.9081,-86.94329999999999,-60.6428,-54.1086,-51.326,-48.3573,-34.163,-29.5061,-18.0791,-15.6572,-16.4639,-9.6351,-4.8723,5.8425,10.2179,17.1196,16.6088,24.1027,29.7257,32.1415,32.0278,33.8985,31.5323,29.2906,24.0761,17.6733,11.7475,6.0933,2.0791,-0.2478,-1.84
-6.96,-5.039,-4.9717,-5.4737,-6.1765,-5.3163,-5.6348,-4.2421,-4.5046,-5.7876,-4.1224,-2.528,3.6648,7.731,15.6023,18.2241,31.8558,47.3894,61.9484,74.8573,96.4312,109.6002,124.832,126.0714,113.5689,91.9736,57.1365,22.6272,-2.9824,-22.985,-36.9759,-52.6896,-54.1086,-53.2628,-55.9427,-50.7828,-56.3298,-45.6283,-45.3234,-41.5517,-40.7639,-32.7143,-26.616,-28.2495,-24.851,-22.6484,-19.555,-16.6953,-16.2513,-14.2698,-11.2995,-11.143,-9.494199999999999,-8.025399999999999,-7.0406,-5.6921,-5.0606,-4.0677,-3.7173,-3.28
-2.96,-4.3781,-4.9717,-5.6802,-7.1454,-7.9027,-10.7574,-10.7062,-13.0397,-14.6067,-17.4409,-16.9736,-16.6953,-21.3741,-22.6484,-24.851,-25.8453,-26.616,-31.3222,-33.3523,-32.1437,-38.7309,-40.4628,-42.0238,-45.2429,-44.5646,-47.4523,-44.2707,-44.7365,-40.9733,-36.9759,-32.8067,-22.6272,-12.5894,-14.2227,-13.8499,-29.5061,-35.2973,-42.0271,-46.2556,-42.2462,-41.0669,-39.5994,-36.6643,-34.7915,-29.6946,-22.2836,-29.7257,-42.2535,-33.9304,11.8507,59.5083,97.97190000000001,105.6959,42.3871,-13.2008,-19.5194,-15.0959,-11.1518,-7.12
-2.96,-2.726,-2.0791,-1.3426,-1.8166,-2.1553,-5.6348,-8.2822,-12.0913,-16.2603,-18.0751,-21.3073,-24.8393,-27.7408,-31.7078,-32.5825,-29.4516,-47.3894,-81.4378,-79.3043,33.7117,206.8394,417.5416,553.4625,272.3807,-103.3518,-183.0304,-164.2935,-134.2094,-88.94199999999999,-48.9681,-46.7247,-40.3355,-33.8945,-25.6009,-21.2365,-15.2001,-11.1918,-12.3609,-3.92,5.1881,9.0486,13.6326,15.0263,18.2241,22.6484,29.5599,30.5401,37.9198,37.1015,36.6545,33.9031,30.5026,24.4176,17.3859,10.5364,5.0606,0.8135,-0.08260000000000001,-1.68
